Generated using GEOMAGIA50.v3.3 on Nov/28/2023
Age[yr.AD],Sigma-ve[yr.],Sigma+ve[yr.],SigmaAgeID,N_Ba,n_Ba[meas.],n_Ba[acc.],Ba[microT],SigmaBa[microT],VDM[E22_AmE2],SigmaVDM[E22_AmE2],N_Dir,n_Dir[meas.],n_Dir[acc.],Dec[deg.],Inc[deg.],Alpha95[deg.],K,MaxAF[mT],MaxTemp[deg.C],PubDataID,SiteName,LocationName,SiteLat[deg.],SiteLon[deg.],CountryRegionID,ArcheoVolcanic,MatID,PIMethID,AltMonID,MDMonID,CoolRID,AnisoID,DirMethID,DirAnalysisID,DatMethID,SpecTypeID,RefID,CompilationID,UploadMonth,UploadYear,Uploader,Editor,LastEditDate,UID,CrossUID,CrossRefID
      -13250,        2400,        2400,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,          11,          14,          13,      356.50,      -81.40,        3.80,     -999.00,        -999,        -999,GR,Skyline Ridge,Tongariro Volcanic Centre - Turoa,    -39.2995,    175.5533,          35,Volcanic,4,-1,-1,-1,          -1,          -1,           3,           1,107,1,         882,-1,5,2019,Maxwell Brown,-999,-999,12454,-1,-1
      -13249,         456,         485,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,          10,        -999,        -999,      355.10,       21.60,     -999.00,     -999.00,        -999,        -999,40a-40c (2 sites averaged),Haneo`o Ankaramite,Maui - Haleakala Volcano,     20.7252,    204.0046,          18,Volcanic,4,-1,-1,-1,          -1,          -1,           1,           2,102,1,         253,-1,-999,2009,Fabio Donadini,Maxwell Brown,5/1/2019,7659,-1,-1
      -13200,          -1,          -1,           2,           1,        -999,           1,       27.20,     -999.00,        7.02,     -999.00,           1,        -999,           7,     -999.00,        3.80,       12.00,     -999.00,        -999,        -999,-999,-999,Hawaii Island - Kilauea (SOH-4 Core),     19.4700,    205.1000,          18,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,107;109,1,         135,1001;1006;1011,-999,2007,Fabio Donadini,-999,-999,3410,-1,-1
      -13190,         230,         230,           6,        -999,           9,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,           9,           9,        0.50,       32.80,        5.10,      102.00,        -999,        -999,-999,TT42,Tenerife - Mna Del Blanco,     28.3170,    343.2120,          45,Volcanic,4,1,-1,-1,          -1,          -1,           3,           1,102,1,         753,-1,5,2019,Maxwell Brown,-999,-999,10713,-1,-1
      -13000,          -1,          -1,           1,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,           8,        -999,           8,      342.70,      -58.20,        4.40,     -999.00,          80,         600,NK11,Rotomahana dome,Taupo Volcanic Zone - Okataina Volcanic Centre,    -38.2510,    176.4740,          35,Volcanic,4,-1,-1,-1,          -1,          -1,           3,           0,109,1,         433,-1,-999,2009,Fabio Donadini,Maxwell Brown,7/24/2017,8286,-1,-1
      -13000,          -1,          -1,           1,           1,           2,        -999,       40.70,        3.20,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,-999,26,-999,     16.5500,    254.5500,          17,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,-1,1,         405,-1,-999,2009,Fabio Donadini,-999,-999,8076,-1,-1
      -12900,          -1,          -1,           2,           1,        -999,           2,       36.40,        3.60,        8.50,        0.84,           1,        -999,           8,     -999.00,       29.70,       15.20,     -999.00,        -999,        -999,-999,-999,Hawaii Island - Kilauea (SOH-4 Core),     19.4700,    205.1000,          18,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,107;109,1,         135,1001;1006;1011,-999,2007,Fabio Donadini,-999,-999,3411,-1,-1
      -12880,         323,         502,           2,           1,        -999,           3,       31.60,        5.00,        8.10,        1.28,           1,          12,          11,        2.10,        8.70,        1.70,      738.00,          40,        -999,21,9B901,Hawaii Island - Kilauea,     18.9700,    204.3800,          18,Volcanic,4,2,1,-1,           2,          -1,           1,           0,102,1,          87,1001;1006;1011,-999,2007,Fabio Donadini,-999,-999,2421,12572,889
      -12850,        3000,        3000,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,           8,          10,          10,      358.10,      -54.90,        2.70,     -999.00,        -999,        -999,WPA,Whakapapaiti A,Tongariro Volcanic Centre - Paretaitonga,    -39.2538,    175.5379,          35,Volcanic,4,-1,-1,-1,          -1,          -1,           3,           1,107,1,         882,-1,5,2019,Maxwell Brown,-999,-999,12453,-1,-1
      -12798,         474,         474,          -1,           3,        -999,           3,       43.20,        5.40,        8.46,        1.06,          16,        -999,          16,      352.70,       48.90,        5.70,       42.43,        -999,        -999,CHU,Cerro Hueco,Michoacan-Guanajuato Volcanic Field,     19.7019,    258.5415,          27,Volcanic,4,4,1,1,          -1,          -1,           1,           1,102,1,         912,-1,9,2020,Gwenael Herve,-999,-999,13130,-1,-1
      -12747,          -1,          -1,           2,           1,        -999,           2,       17.92,        0.13,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,70,256.32-258.02 m,Hawaii Island - Kilauea (SOH-1 Core),     19.4830,    205.1000,          18,Volcanic,4,7,1,-1,           0,           0,           0,           0,106,3,          49,1006,-999,2007,Fabio Donadini,Maxwell Brown,7/24/2017,1261,-1,-1
      -12500,          -1,          -1,           2,           1,        -999,           3,       40.00,        0.60,        9.36,        0.14,           1,        -999,           5,     -999.00,       29.50,       10.20,     -999.00,        -999,        -999,-999,-999,Hawaii Island - Kilauea (SOH-4 Core),     19.4700,    205.1000,          18,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,107;109,1,         135,1001;1006;1011,-999,2007,Fabio Donadini,-999,-999,3412,-1,-1
      -12405,          95,          95,          -1,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,           6,        -999,           6,      347.90,       53.50,        5.40,      156.20,        -999,        -999,AB,upper Toluca pumice,Sierra del Chichinautzin Volcanic Field,     19.2233,    260.2125,          27,Volcanic,4,4,1,1,          -1,          -1,           1,           1,102,1,         912,-1,9,2020,Gwenael Herve,-999,-999,13129,-1,-1
      -12186,          -1,          -1,           1,        -999,        -999,        -999,       40.60,        6.70,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,GC37,-999,-999,     19.4000,    246.5000,          17,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,110,1,         375,-1,-999,2009,Fabio Donadini,-999,-999,6844,-1,-1
      -12120,        1280,         510,           1,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,        -999,       20.00,       60.30,     -999.00,     -999.00,        -999,        -999,-999,Sunset Crater flows,Craters of the Moon Lava Field,     43.3000,    246.3000,          75,Volcanic,4,-1,-1,-1,          -1,          -1,           0,           0,102,0,         244,-1,-999,2009,Fabio Donadini,Maxwell Brown,5/1/2019,5315,-1,-1
      -12110,        1370,         740,           1,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,        -999,      339.40,       47.10,     -999.00,     -999.00,        -999,        -999,-999,BM 5155-vent 5259 flows,North Robbers Lava Field,     43.4000,    247.0000,          75,Volcanic,4,-1,-1,-1,          -1,          -1,           0,           0,102,0,         244,-1,-999,2009,Fabio Donadini,Maxwell Brown,5/1/2019,5313,-1,-1
      -12110,          -1,          -1,           1,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,        -999,      332.70,       53.00,     -999.00,     -999.00,        -999,        -999,-999,Spatter rampart,South Robbers Lava Field,     43.4000,    247.0000,          75,Volcanic,4,-1,-1,-1,          -1,          -1,           0,           0,127,0,         244,-1,-999,2009,Fabio Donadini,Maxwell Brown,5/1/2019,5314,-1,-1
      -12059,         155,         155,          -1,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,           7,          10,           9,       14.60,      -54.20,        5.50,     -999.00,        -999,        -999,PH,Pokohu,Taupo Volcanic Zone - Okataina Volcanic Complex - Tarawera Volcanic Complex,    -38.1700,    176.5200,          35,Volcanic,4,-1,-1,-1,          -1,          -1,           3,           3,102,1,         784,-1,5,2019,Gwenael Herve,-999,-999,11176,3471,138
      -12050,        4050,        4050,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,           1,        -999,           8,      354.60,       52.20,        5.50,     -999.00,          80,         580,PRL,Lentia complex rhyolitic lavas and domes,Vulcano Island,     38.4000,     14.9500,          11,Volcanic,4,-1,-1,-1,          -1,          -1,           3,           0,113,1,         415,-1,-999,2009,Fabio Donadini,-999,-999,8165,-1,-1
      -12000,         619,         619,          -1,           3,        -999,           3,       38.60,        2.00,        7.60,        0.39,          12,        -999,          12,      349.10,       48.50,        2.70,      261.48,        -999,        -999,ML,El Melon,Michoacan-Guanajuato Volcanic Field,     19.6706,    258.5713,          27,Volcanic,4,4,1,1,          -1,          -1,           1,           1,102,1,         912,-1,9,2020,Gwenael Herve,-999,-999,13128,-1,-1
      -12000,          -1,          -1,           2,           1,        -999,           3,       37.20,        4.90,        9.04,        1.19,           1,        -999,           5,     -999.00,       23.30,       14.00,     -999.00,        -999,        -999,-999,-999,Hawaii Island - Kilauea (SOH-4 Core),     19.4700,    205.1000,          18,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,107;109,1,         135,1001;1006;1011,-999,2007,Fabio Donadini,-999,-999,3413,-1,-1
      -11938,         163,         163,           6,        -999,          21,           8,       35.60,        3.70,        7.20,        0.75,        -999,          20,          18,        1.60,       46.00,        2.90,      139.00,        -999,        -999,-999,TT07-43,Tenerife - El Portillo Low. Unit,     28.3170,    343.3920,          45,Volcanic,4,1,1,-1,          -1,          -1,           3,           1,102,1,         753,-1,5,2019,Maxwell Brown,-999,-999,10712,-1,-1
      -11810,         900,         900,           2,           1,        -999,           6,       36.20,        2.80,        6.18,        0.48,           1,        -999,           8,        2.10,       60.10,        3.30,     -999.00,        -999,        -999,FJ5,Oobuchi Flow,Mount Fuji,     35.1500,    138.6300,           2,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,102,1,         155,1001;1006;1011,-999,2007,Fabio Donadini,-999,-999,3533,-1,-1
      -11770,          -1,          -1,           1,        -999,        -999,        -999,       38.30,        1.10,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,GC41,-999,-999,     19.4000,    246.5000,          17,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,110,1,         375,-1,-999,2009,Fabio Donadini,-999,-999,6848,-1,-1
      -11727,          -1,          -1,           2,           1,        -999,           2,       15.72,        1.81,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,69,254.43-254.43 m,Hawaii Island - Kilauea (SOH-1 Core),     19.4830,    205.1000,          18,Volcanic,4,7,1,-1,           0,           0,           0,           0,106,3,          49,1006,-999,2007,Fabio Donadini,Maxwell Brown,7/24/2017,1262,-1,-1
      -11400,          -1,          -1,           2,           1,        -999,           4,       29.80,        2.70,        6.98,        0.63,           1,        -999,           4,     -999.00,       29.40,        4.20,     -999.00,        -999,        -999,-999,-999,Hawaii Island - Kilauea (SOH-4 Core),     19.4700,    205.1000,          18,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,107;109,1,         135,1001;1006;1011,-999,2007,Fabio Donadini,-999,-999,3414,-1,-1
